ChEMBLID,SMILES,pValue,StandType,grappolo
CHEMBL3919549,N#Cc1ccc2c(c1)C(=O)N[C@H](C(=O)NC1(C#N)CC1)Cc1ccc(c(Cl)c1)OCCCCO2,7.74,IC50,hCatL
CHEMBL3960987,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3ccc(F)c(F)c3C(=O)N2)CC1,7.87,IC50,hCatL
CHEMBL3891991,CSc1ccc2c(c1)C(=O)N[C@H](C(=O)NC1(C#N)CC1)Cc1ccc(c(Cl)c1)OCCCCO2,8.8,IC50,hCatL
CHEMBL1242843,CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)NCCc1ccc(O)cc1)C(C)CC,5.53,IC50,hCatL
CHEMBL4110540,COc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ccc(Cl)cn4)CC3)C2)c(Cl)c1,6.39,IC50,hCatL
CHEMBL4115025,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(Cl)cn3)CC2)CC1,6.47,IC50,hCatL
CHEMBL4115116,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ccc(Cl)cn3)CC2)CC1,6.37,IC50,hCatL
CHEMBL4114586,COc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4F)CC3)C2)c(Cl)c1,7.92,IC50,hCatL
CHEMBL4109015,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,7.89,IC50,hCatL
CHEMBL4112900,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,7.35,IC50,hCatL
CHEMBL4112501,COc1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Br)cc4F)CC3)C2)c(Cl)c1,7.59,IC50,hCatL
CHEMBL4110952,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ncc(Br)cc3F)CC2)CC1,7.72,IC50,hCatL
CHEMBL4109850,N#CC1(NC(=O)[C@@H]2C[C@@H](Sc3cccc(-c4ccc(F)cc4)c3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,6.38,IC50,hCatL
CHEMBL4109473,N#CC1(NC(=O)[C@@H]2C[C@@H](Sc3ncccc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,4.8,IC50,hCatL
CHEMBL4107778,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(F)cc3Cl)CN2C(=O)C2(c3ccc(Cl)cc3F)CC2)CC1,7.05,IC50,hCatL
CHEMBL4114650,N#CC1(NC(=O)[C@@H]2C[C@@H](Sc3ccccn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.08,IC50,hCatL
CHEMBL4114577,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3cccc(-c4ccc(F)cc4)c3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,6.61,IC50,hCatL
CHEMBL4109577,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ncccc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.67,IC50,hCatL
CHEMBL3934610,N#CC1(NC(=O)[C@@H]2CC(S(=O)(=O)c3ccc(F)cc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.78,IC50,hCatL
CHEMBL4107261,N#CC1(NC(=O)[C@@H]2C[C@@H](Sc3ccc(Cl)cn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.25,IC50,hCatL
CHEMBL4112764,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.46,IC50,hCatL
CHEMBL4107262,Cc1cccc(S[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4F)CC3)C2)n1,5.34,IC50,hCatL
CHEMBL4109132,N#CC1(NC(=O)[C@@H]2C[C@@H](Sc3ccc(C(F)(F)F)cn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.3,IC50,hCatL
CHEMBL4110522,N#CC1(NC(=O)[C@@H]2C[C@@H](Sc3ncccc3C(F)(F)F)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.0,IC50,hCatL
CHEMBL4108354,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(Cl)cn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.71,IC50,hCatL
CHEMBL4108812,Cc1cccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4F)CC3)C2)n1,5.25,IC50,hCatL
CHEMBL4107039,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(C(F)(F)F)cn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,5.57,IC50,hCatL
CHEMBL4113446,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ncccc3C(F)(F)F)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,4.88,IC50,hCatL
CHEMBL4109836,N#CC1(NC(=O)[C@@H]2C[C@@H](Sc3cc(C(F)(F)F)ccc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,7.28,IC50,hCatL
CHEMBL3927257,C[C@H](Oc1ccc(S(=O)(=O)[C@@H]2CC(C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4F)CC3)C2)c(Cl)c1)C(F)(F)F,7.05,IC50,hCatL
CHEMBL4114176,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3cc(C(F)(F)F)ccc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,7.25,IC50,hCatL
CHEMBL4113296,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3cc(C(F)(F)F)ccc3Cl)CN2C(=O)C2(c3ccc(Cl)cn3)CC2)CC1,6.44,IC50,hCatL
CHEMBL4114015,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(Br)cc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,7.14,IC50,hCatL
CHEMBL4111584,Cc1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Cl)cc5F)CC4)C3)c(Cl)c2)ccn1,7.21,IC50,hCatL
CHEMBL4106806,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccc(-c4ccnc(Cl)c4)cc3Cl)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,6.95,IC50,hCatL
CHEMBL4111007,Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Cl)cc5F)CC4)C3)c(Cl)c2)cn1,7.54,IC50,hCatL
CHEMBL4111061,Cc1ncccc1-c1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4F)CC3)C2)c(Cl)c1,7.19,IC50,hCatL
CHEMBL4108889,Cc1ncccc1-c1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(C(F)(F)F)cc4F)CC3)C2)c(Cl)c1,7.23,IC50,hCatL
CHEMBL4113661,Cc1ncccc1-c1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(I)cc4F)CC3)C2)c(Cl)c1,8.01,IC50,hCatL
CHEMBL4115527,Cc1ncccc1-c1ccc(S(=O)(=O)[C@@H]2C[C@@H](C(=O)NC3(C#N)CC3)N(C(=O)C3(c4ncc(Cl)cc4Cl)CC3)C2)c(Cl)c1,7.14,IC50,hCatL
CHEMBL4106618,Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(I)cc5F)CC4)C3)c(Cl)c2)cn1,8.49,IC50,hCatL
CHEMBL4112897,Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(C(F)(F)F)cc5F)CC4)C3)c(Cl)c2)cn1,7.36,IC50,hCatL
CHEMBL4106540,Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(c5ncc(Cl)cc5Cl)CC4)C3)c(Cl)c2)cn1,6.95,IC50,hCatL
CHEMBL4112088,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3F)CN2C(=O)C2(c3ncc(I)cc3F)CC2)CC1,8.52,IC50,hCatL
CHEMBL4111154,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3F)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,7.51,IC50,hCatL
CHEMBL4108321,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3-n3cccn3)CN2C(=O)C2(c3ncc(I)cc3F)CC2)CC1,7.04,IC50,hCatL
CHEMBL4110244,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3-n3ccnn3)CN2C(=O)C2(c3ncc(I)cc3F)CC2)CC1,5.81,IC50,hCatL
CHEMBL4107011,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3-n3cncn3)CN2C(=O)C2(c3ncc(I)cc3F)CC2)CC1,4.55,IC50,hCatL
CHEMBL4108235,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3-n3cccn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,4.76,IC50,hCatL
CHEMBL4108180,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3-n3ccnn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,4.45,IC50,hCatL
CHEMBL4115448,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3-n3cncn3)CN2C(=O)C2(c3ncc(Cl)cc3F)CC2)CC1,4.68,IC50,hCatL
CHEMBL4087627,NC(=S)N/N=C(\c1cccc(O)c1)c1cc(Br)cc(Br)c1,6.7,IC50,hCatL
CHEMBL4085357,N#Cc1ncc(F)c(N(CCOc2ccc(Cl)cc2)Cc2ccc3c(c2)OCO3)n1,6.78,Ki,hCatL
CHEMBL4103288,N#Cc1ncc(F)c(N(CCC(F)(F)F)Cc2ccc3c(c2)OCO3)n1,7.6,Ki,hCatL
CHEMBL4067563,Cc1cc(OCCN(Cc2ccc3c(c2)OCO3)c2nc(C#N)ncc2F)cc(C)c1Cl,5.84,Ki,hCatL
CHEMBL4094982,N#Cc1ncc(F)c(N(CCOc2ccccc2)Cc2ccc3c(c2)OCO3)n1,7.11,Ki,hCatL
CHEMBL4082899,N#Cc1ncc(F)c(N(CCCc2noc(-c3ccccc3)n2)Cc2ccc3c(c2)OCO3)n1,7.04,Ki,hCatL
CHEMBL4061015,COc1cccc(CCCN(Cc2ccc3c(c2)OCO3)c2nc(C#N)ncc2F)c1,7.52,Ki,hCatL
CHEMBL4072407,Cc1nc2n(c(=O)c1CCN(Cc1ccc3c(c1)OCO3)c1nc(C#N)ncc1F)CCCC2,5.76,Ki,hCatL
CHEMBL4099341,N#Cc1ncc(F)c(N(CCCc2ccc(Cl)cc2)Cc2ccc3c(c2)OCO3)n1,7.57,Ki,hCatL
CHEMBL4063816,N#Cc1ncc(F)c(N(CCOc2ccc3ccccc3c2)Cc2ccc3c(c2)OCO3)n1,6.91,Ki,hCatL
CHEMBL4091604,N#Cc1cccc(CCN(Cc2ccc3c(c2)OCO3)c2nc(C#N)ncc2F)c1,6.52,Ki,hCatL
CHEMBL4101829,N#Cc1ncc(F)c(N(CCc2cccc(Br)c2)Cc2ccc3c(c2)OCO3)n1,6.45,Ki,hCatL
CHEMBL4074742,Cc1nsc(N2CCC(N(Cc3ccc4c(c3)OCO4)c3nc(C#N)ncc3F)CC2)n1,6.39,Ki,hCatL
CHEMBL4080539,CSc1cccc(N(Cc2ccc3c(c2)OCO3)c2nc(C#N)ncc2F)c1,5.29,Ki,hCatL
CHEMBL4098566,N#Cc1ncc(F)c(N(CCc2ccsc2)Cc2ccc3c(c2)OCO3)n1,6.17,Ki,hCatL
CHEMBL4069851,N#Cc1ncc(F)c(N(Cc2ccc3c(c2)OCO3)CC2CC2)n1,7.11,Ki,hCatL
CHEMBL4096129,N#Cc1ncc(F)c(N(Cc2ccc3c(c2)OCO3)c2ccc(Oc3cccnc3)cc2)n1,5.99,Ki,hCatL
CHEMBL4060177,N#Cc1ncc(F)c(N(CCC2CCOCC2)Cc2ccc3c(c2)OCO3)n1,5.55,Ki,hCatL
CHEMBL4093759,N#Cc1ncc(F)c(N(CCc2ccncc2)Cc2ccc3c(c2)OCO3)n1,6.3,Ki,hCatL
CHEMBL4073055,N#Cc1ncc(F)c(N(CCc2ccccn2)Cc2ccc3c(c2)OCO3)n1,5.41,Ki,hCatL
CHEMBL4067188,N#Cc1ncc(F)c(N(CCc2ccccc2)Cc2ccc3c(c2)OCO3)n1,6.66,Ki,hCatL
CHEMBL4094638,CC(C)=CCN(Cc1ccc2c(c1)OCO2)c1nc(C#N)ncc1F,6.0,Ki,hCatL
CHEMBL4078113,N#Cc1ncc(F)c(N(CCc2ccc(F)cc2)Cc2ccc3c(c2)OCO3)n1,6.55,Ki,hCatL
CHEMBL4097098,N#Cc1ncc(F)c(N(Cc2ccc3c(c2)OCO3)C2CCSCC2)n1,6.29,Ki,hCatL
CHEMBL4104808,N#Cc1ncc(F)c(N(Cc2ccc3c(c2)OCO3)[C@H]2CC[C@@H](C(F)(F)F)CC2)n1,5.46,Ki,hCatL
CHEMBL4086930,N#Cc1ncc(F)c(N(Cc2ccc3c(c2)OCO3)c2ccc(F)cc2)n1,6.02,Ki,hCatL
CHEMBL4075354,N#Cc1ncc(F)c(N(Cc2ccc3c(c2)OCO3)c2ccccc2)n1,5.75,Ki,hCatL
CHEMBL4083435,CC(C)[C@H]1CC[C@@H](N(Cc2ccc3c(c2)OCO3)c2nc(C#N)ncc2F)CC1,5.52,Ki,hCatL
CHEMBL4061626,N#Cc1ncc(F)c(N(Cc2ccc3c(c2)OCO3)CC2CCCC2)n1,7.92,Ki,hCatL
CHEMBL4073007,N#Cc1ncc(F)c(N(Cc2ccc3c(c2)OCO3)C2CCCCC2)n1,6.7,Ki,hCatL
CHEMBL4099881,N#Cc1nc(N2CCOCC2)nc(N(Cc2ccc(Cl)cc2)C2CCCCC2)n1,7.89,Ki,hCatL
CHEMBL4101714,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,7.4,Ki,hCatL
CHEMBL4100751,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccc([N+](=O)[O-])cc1,7.39,Ki,hCatL
CHEMBL4082758,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,7.57,Ki,hCatL
CHEMBL4093034,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccc([N+](=O)[O-])cc1,7.6,Ki,hCatL
CHEMBL4072275,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,6.96,Ki,hCatL
CHEMBL4096388,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccc([N+](=O)[O-])cc1,8.46,Ki,hCatL
CHEMBL4078345,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,9.4,Ki,hCatL
CHEMBL4062015,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccc([N+](=O)[O-])cc1,8.66,Ki,hCatL
CHEMBL4083754,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,9.21,Ki,hCatL
CHEMBL4070637,CC(C)C[C@H](NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,6.6,Ki,hCatL
CHEMBL2402204,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)OCc1ccccc1,6.54,Ki,hCatL
CHEMBL4081250,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)OCc1ccc([N+](=O)[O-])cc1,7.35,Ki,hCatL
CHEMBL4099269,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C#N)CCc1ccccc1,6.48,Ki,hCatL
CHEMBL4060936,N#C/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,6.62,Ki,hCatL
CHEMBL4102075,CCCCCCCCNC(=O)C(OC(=O)CCCCCBr)[C@H]1O[C@@H]1c1ccccc1[N+](=O)[O-],5.07,IC50,hCatL
CHEMBL4065391,CCCCCCCC1OC1C(OC(=O)c1ccc(I)cc1)C(=O)NC1CCCCC1,5.66,IC50,hCatL
CHEMBL4065603,CCCCCCC[C@H]1O[C@@H]1C(OC(=O)c1ccc(I)cc1)C(=O)NC1CCCCC1,5.88,Ki,hCatL
CHEMBL4091192,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(I)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1,8.24,Ki,hCatL
CHEMBL4090284,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(-c4cccnc4)c3)OCCCCOc3ccccc3C(=O)N2)CC1,6.0,Ki,hCatL
CHEMBL4069236,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(-c4cccnc4)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1,6.08,Ki,hCatL
CHEMBL4082439,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(-c4cncnc4)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1,5.19,Ki,hCatL
CHEMBL4060555,Cn1cc(-c2cc3ccc2OCCCCOc2cc(C(F)(F)F)ccc2C(=O)N[C@H](C(=O)NC2(C#N)CC2)C3)cn1,6.17,Ki,hCatL
CHEMBL4059516,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(-c4cc[nH]n4)c3)OCCCCOc3ccccc3C(=O)N2)CC1,5.96,Ki,hCatL
CHEMBL4087851,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(-c4cc[nH]n4)c3)OCCCCOc3cc(C(F)(F)F)ccc3C(=O)N2)CC1,5.87,Ki,hCatL
CHEMBL4091918,Cc1cc2nn1CC/C=C/COc1ccc(cc1Cl)C[C@@H](C(=O)NC1(C#N)CC1)NC2=O,7.39,Ki,hCatL
CHEMBL4064172,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OC/C=C/CCn3nc(cc3C3CC3)C(=O)N2)CC1,8.6,Ki,hCatL
CHEMBL4099651,CC(C)(C)c1cc2nn1CC/C=C/COc1ccc(cc1Cl)C[C@@H](C(=O)NC1(C#N)CC1)NC2=O,8.64,Ki,hCatL
CHEMBL4072767,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OC/C=C/CCn3nc(cc3-c3ccccc3)C(=O)N2)CC1,7.25,Ki,hCatL
CHEMBL4094394,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OC/C=C/Cn3c(=O)c(cc4cc(Cl)ccc43)C(=O)N2)CC1,6.56,Ki,hCatL
CHEMBL4065847,CS(=O)(=O)c1ccc2c(c1)C(=O)N[C@H](C(=O)NC1(C#N)CC1)Cc1ccc(c(Cl)c1)OC[C@H]1O[C@@H]1CO2,8.34,Ki,hCatL
CHEMBL4080708,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCC#CCOc3c(F)cc(F)cc3C(=O)N2)CC1,7.62,Ki,hCatL
CHEMBL4098931,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(I)c3)OC/C=C/COc3cc(C(F)(F)F)ccc3C(=O)N2)CC1,8.25,Ki,hCatL
CHEMBL4087751,CS(=O)(=O)c1ccc2c(c1)C(=O)N[C@H](C(=O)NC1(C#N)CC1)Cc1ccc(c(Cl)c1)OC/C=C/CO2,8.43,Ki,hCatL
CHEMBL4066422,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OC/C=C/COc3cc4ccccc4cc3C(=O)N2)CC1,8.92,Ki,hCatL
CHEMBL4084294,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OC/C=C/COc3cc(-c4cnn(C(F)F)c4)ccc3C(=O)N2)CC1,8.13,Ki,hCatL
CHEMBL4062591,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OC/C=C/COc3cc(-c4ccc(Cl)nc4)ccc3C(=O)N2)CC1,8.14,Ki,hCatL
CHEMBL4092050,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OC/C=C/COc3ccc(-c4ccc(F)cc4)cc3C(=O)N2)CC1,7.81,Ki,hCatL
CHEMBL4065352,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OC/C=C/COc3ccccc3C(C(F)(F)F)N2)CC1,6.35,Ki,hCatL
CHEMBL4104507,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,6.58,Ki,hCatL
CHEMBL4080286,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccccc3)n2)CC1,7.09,Ki,hCatL
CHEMBL4094298,COCCOc1ccc(C[C@H](NC(=O)c2cnn(-c3ccc(F)cc3)n2)C(=O)NC2(C#N)CC2)cc1Cl,6.74,Ki,hCatL
CHEMBL4084048,N#CC1(NC(=O)[C@H](Cc2ccc(OCC3CC3)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,6.74,Ki,hCatL
CHEMBL4064430,N#CC1(NC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)c2cnn(C3CCOCC3)n2)CC1,7.03,Ki,hCatL
CHEMBL4078079,N#CC1(NC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)c2cnn(C3CC(F)(F)C3)n2)CC1,7.19,Ki,hCatL
CHEMBL4102351,N#CC1(NC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)c2cnn(C3COC3)n2)CC1,7.11,Ki,hCatL
CHEMBL4101430,N#CC1(NC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)c2cnn(C3CCC3)n2)CC1,8.15,Ki,hCatL
CHEMBL4083441,N#CC1(NC(=O)[C@H](Cc2ccc(OCC3CCC3)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,6.5,Ki,hCatL
CHEMBL4093712,N#Cc1ccc(C[C@H](NC(=O)c2cnn(-c3ccc(F)cc3)n2)C(=O)NC2(C#N)CC2)cc1Cl,6.6,Ki,hCatL
CHEMBL4073014,N#CC1(NC(=O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,6.88,Ki,hCatL
CHEMBL4081905,N#CC1(NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,5.83,Ki,hCatL
CHEMBL4099905,N#CC1(NC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)c2cnn(-c3ccc(F)cc3)n2)CC1,5.82,Ki,hCatL
CHEMBL4085387,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(C3CCNC3)n2)CC1,7.85,Ki,hCatL
CHEMBL4075154,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(C3CCOCC3)n2)CC1,6.95,Ki,hCatL
CHEMBL4095566,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(C3CCCCC3)n2)CC1,7.09,Ki,hCatL
CHEMBL4100863,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(C3CC(F)(F)C3)n2)CC1,7.12,Ki,hCatL
CHEMBL4074099,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(C3COC3)n2)CC1,7.6,Ki,hCatL
CHEMBL4093144,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(C3CCC3)n2)CC1,7.96,Ki,hCatL
CHEMBL4065483,CC(C)(C)n1ncc(C(=O)N[C@@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)C(=O)NC2(C#N)CC2)n1,8.1,Ki,hCatL
CHEMBL4065829,CC(C)n1ncc(C(=O)N[C@@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)C(=O)NC2(C#N)CC2)n1,8.4,Ki,hCatL
CHEMBL4093444,Cn1ncc(C(=O)N[C@@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)C(=O)NC2(C#N)CC2)n1,7.82,Ki,hCatL
CHEMBL4099235,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccncc3)n2)CC1,7.09,Ki,hCatL
CHEMBL4081213,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3cccnc3)n2)CC1,6.45,Ki,hCatL
CHEMBL4060895,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccc(F)nc3)n2)CC1,6.84,Ki,hCatL
CHEMBL4089084,CSc1ccc(-n2ncc(C(=O)N[C@@H](Cc3ccc(OC(F)(F)F)c(Cl)c3)C(=O)NC3(C#N)CC3)n2)cc1,5.95,Ki,hCatL
CHEMBL4069564,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccc(Br)cc3)n2)CC1,5.97,Ki,hCatL
CHEMBL4096787,N#CC1(NC(=O)[C@H](Cc2ccc(OC(F)(F)F)c(Cl)c2)NC(=O)c2cnn(-c3ccc(Cl)cc3)n2)CC1,6.33,Ki,hCatL
