ChEMBLID,pValue,grappolo,SlogP,TPSA,ExactMW,NumRotatableBonds,NumHBD,NumHBA,NumAromaticRings,FractionCSP3
CHEMBL257692,7.16,hCatL,4.95610000000001,113.33,560.336255888001,13,3,6,3,0.515151515151515
CHEMBL270792,7.52,hCatL,3.6586,113.33,504.273655632001,13,3,6,3,0.448275862068966
CHEMBL271004,9,hCatL,4.0975,153.63,524.227099364001,17,2,9,3,0.407407407407407
CHEMBL272374,4.85,hCatL,3.4533,107.46,349.163770836001,12,1,7,2,0.529411764705882
CHEMBL411498,4.55,hCatL,3.9975,107.46,383.148120772001,10,1,7,3,0.3
CHEMBL272375,4,hCatL,3.8201,98.23,381.168856216001,11,1,6,3,0.333333333333333
CHEMBL2305755,6.89,hCatL,4.0866,109.83,421.157245976001,10,3,6,4,0.227272727272727
CHEMBL272325,6.88,hCatL,2.7128,129.11,439.167810660001,9,5,5,3,0.227272727272727
CHEMBL258148,4.47,hCatL,4.2788,141.42,539.220240156001,9,5,6,3,0.333333333333333
CHEMBL259450,7.25,hCatL,4.2788,141.42,539.220240156001,9,5,6,3,0.333333333333333
CHEMBL559173,6.29,hCatL,2.7539,101.04,373.157245976001,11,2,6,3,0.388888888888889
CHEMBL2305704,6.52,hCatL,4.14104,109.83,421.157245976001,10,3,6,4,0.227272727272727
CHEMBL558044,6.77,hCatL,1.9737,101.04,345.125945848001,9,2,6,3,0.3125
CHEMBL2305752,6.8,hCatL,4.14104,109.83,421.157245976001,10,3,6,4,0.227272727272727
CHEMBL403991,4.87,hCatL,7.22610000000001,134.24,780.199618212001,14,2,7,4,0.230769230769231
CHEMBL271992,4.85,hCatL,6.27250000000001,143.47,754.147582640001,12,2,8,4,0.166666666666667
CHEMBL408071,4.66,hCatL,6.26390000000001,134.24,724.137017956001,10,2,7,4,0.142857142857143
CHEMBL402455,5.16,hCatL,8.26530000000001,134.24,828.199618212001,13,2,7,5,0.162790697674419
CHEMBL437233,7.35,hCatL,2.85077,198.53,737.335938604001,21,9,7,4,0.275
CHEMBL407017,7.72,hCatL,3.28397,198.53,751.351588668002,22,8,7,4,0.292682926829268
CHEMBL407016,6.34,hCatL,3.72107000000001,198.53,733.395167732002,22,8,6,4,0.30952380952381
CHEMBL1162208,4.24,hCatL,2.39567000000001,235.83,749.353696844001,21,9,8,4,0.268292682926829
CHEMBL1162207,4.97,hCatL,1.87967000000001,224.55,720.374766636001,21,9,7,4,0.275
CHEMBL407062,5.22,hCatL,3.33097,198.53,719.379517668001,21,8,6,4,0.292682926829268
CHEMBL407515,6.29,hCatL,6.41157000000001,207.4,940.499967148002,26,8,6,6,0.263157894736842
CHEMBL407547,6.33,hCatL,5.15737000000001,187.53,841.398538860002,24,7,7,5,0.270833333333333
CHEMBL270285,7.62,hCatL,5.14877000000001,178.3,811.387974176001,22,7,6,5,0.25531914893617
CHEMBL272370,7.68,hCatL,3.14517000000001,178.3,721.341023984001,20,8,6,4,0.275
CHEMBL270269,7.64,hCatL,6.11717000000001,227.63,956.494881768002,27,9,7,6,0.263157894736842
CHEMBL271747,6.95,hCatL,4.86297,207.76,857.393453480002,25,8,8,5,0.270833333333333
CHEMBL272646,6.81,hCatL,4.85437000000001,198.53,827.382888796002,23,8,7,5,0.25531914893617
CHEMBL259939,6.01,hCatL,3.15228,68.08,402.253194960001,5,1,6,2,0.458333333333333
CHEMBL408562,6.72,hCatL,3.36128,79.42,362.081349872,3,1,6,2,0.375
CHEMBL261673,6,hCatL,2.63178,83.72,321.158960228001,4,1,6,2,0.333333333333333
CHEMBL261511,6.82,hCatL,3.21608,64.84,359.210995800001,3,1,5,2,0.409090909090909
CHEMBL260921,8,hCatL,4.3713,50.41,397.014208608,3,2,3,2,0.142857142857143
CHEMBL261218,6.93,hCatL,2.9958,50.41,301.104896732,5,2,2,2,0.125
CHEMBL258588,7.68,hCatL,3.5101,50.41,317.075346192,5,2,2,2,0.125
CHEMBL429858,6.04,hCatL,2.8567,50.41,283.114318544,5,2,2,2,0.125
CHEMBL402465,5.99,hCatL,2.58062,50.41,269.09866848,4,2,2,2,0.0666666666666667
CHEMBL406601,7.41,hCatL,4.1635,50.41,351.03637384,5,2,2,2,0.125
CHEMBL261307,7.36,hCatL,2.71972,50.41,287.089246668,4,2,2,2,0.0666666666666667
CHEMBL410086,7.77,hCatL,4.8943,50.41,419.0890878,5,2,2,2,0.222222222222222
CHEMBL261657,8.13,hCatL,4.61822,50.41,405.073437736,4,2,2,2,0.176470588235294
CHEMBL404938,7.09,hCatL,3.9561,50.41,349.086053108,4,2,2,2,0.0588235294117647
CHEMBL261438,7.96,hCatL,3.88742,50.41,337.020723776,4,2,2,2,0.0666666666666667
CHEMBL259379,8.44,hCatL,3.6405,50.41,328.961494648,3,2,3,2,0
CHEMBL407264,8.03,hCatL,3.59942,50.41,337.086053108,4,2,2,2,0.125
CHEMBL263634,8.15,hCatL,3.3405,141.86,535.243083776001,6,4,6,3,0.357142857142857
CHEMBL263661,5.52,hCatL,2.9135,144.66,534.259068188001,6,5,5,3,0.357142857142857
CHEMBL406930,6.7,hCatL,2.2507,138.62,450.157305552001,7,4,7,2,0.4
CHEMBL259183,6.96,hCatL,3.8832,132.63,537.204590092001,6,4,6,3,0.333333333333333
CHEMBL258492,7.39,hCatL,4.0571,132.63,551.220240156001,6,4,6,3,0.357142857142857
CHEMBL430225,4.66,hCatL,3.7756,103.09,424.156911628001,8,4,4,3,0.227272727272727
CHEMBL259451,6.94,hCatL,3.7975,125.63,500.209341124001,9,4,6,2,0.36
CHEMBL448143,4.59,hCatL,-0.4577,108.59,246.111675688,7,2,3,1,0.25
CHEMBL516292,5.27,hCatL,2.18398,78.91,311.109233164,6,2,4,2,0.294117647058824
CHEMBL374508,7.89,hCatL,-1.4609,172.43,357.201218964001,13,5,6,0,0.733333333333333
CHEMBL518284,8,hCatL,4.2573,111.67,560.128438788001,14,2,3,2,0.36
CHEMBL450997,4.53,hCatL,0.1469,108.59,372.008323656,7,2,3,1,0.25
CHEMBL477531,7.05,hCatL,3.80262,81.99,425.210327104001,10,2,3,3,0.222222222222222
CHEMBL1162477,6.25,hCatL,2.26158,78.91,323.143390416001,6,2,3,2,0.263157894736842
CHEMBL515494,4.81,hCatL,2.32308,78.91,329.099811352,6,2,4,2,0.294117647058824
CHEMBL463180,6.11,hCatL,3.27988,87.9,364.189926008001,7,1,5,2,0.428571428571429
CHEMBL457001,5.7,hCatL,3.33728,81.91,377.221560484001,8,1,5,2,0.454545454545455
CHEMBL443161,6.08,hCatL,6.12288000000001,103.17,550.305624456001,9,2,7,3,0.454545454545455
CHEMBL509262,5.82,hCatL,4.16748,93.94,472.295059772001,9,2,6,2,0.571428571428571
CHEMBL455913,6.32,hCatL,3.56248,106.83,473.290308740001,9,2,7,2,0.592592592592593
CHEMBL455912,6.82,hCatL,4.16748,93.94,472.295059772001,9,2,6,2,0.571428571428571
CHEMBL508091,6.08,hCatL,4.55758,93.94,486.310709836001,10,2,6,2,0.586206896551724
CHEMBL508319,6.16,hCatL,4.12398,93.94,472.295059772001,8,2,6,2,0.571428571428571
CHEMBL456134,6.29,hCatL,4.08148,93.94,458.279409708001,7,2,6,2,0.555555555555556
CHEMBL456135,6.75,hCatL,4.16748,93.94,472.295059772001,8,2,6,2,0.571428571428571
CHEMBL458482,7,hCatL,4.13358,103.17,488.289974392001,9,2,7,2,0.571428571428571
CHEMBL498508,7.19,hCatL,4.38118,103.17,502.305624456001,10,2,7,2,0.586206896551724
CHEMBL498511,6.57,hCatL,4.77128,103.17,516.321274520001,11,2,7,2,0.6
CHEMBL514545,6.92,hCatL,3.20088,103.17,440.289974392001,10,2,7,1,0.75
CHEMBL526384,8,hCatL,4.81378000000001,103.17,530.336924584001,12,2,7,2,0.612903225806452
CHEMBL496657,6.06,hCatL,3.84128,74.07,383.268510676001,8,1,6,1,0.772727272727273
CHEMBL526107,6.55,hCatL,4.60378,74.07,461.179022744001,8,1,6,1,0.772727272727273
CHEMBL450459,5.12,hCatL,7.42290000000001,117.17,730.216982528001,13,2,6,4,0.205128205128205
CHEMBL453738,5.13,hCatL,6.92210000000001,120.41,759.243531624001,14,2,6,4,0.225
CHEMBL453473,5.57,hCatL,7.00690000000001,126.4,746.211897148001,13,2,7,4,0.205128205128205
CHEMBL509518,5.23,hCatL,5.4215,117.17,626.154382272001,10,2,6,3,0.193548387096774
CHEMBL450218,5.72,hCatL,4.92070000000001,120.41,655.180931368001,11,2,6,3,0.21875
CHEMBL501901,5.08,hCatL,5.0055,126.4,642.149296892001,10,2,7,3,0.193548387096774
CHEMBL504183,5.5,hCatL,5.35608,123.89,609.139066556001,8,2,6,3,0.166666666666667
CHEMBL481170,5.28,hCatL,4.52088,87.28,486.274324328001,8,0,7,3,0.5
CHEMBL461619,5.21,hCatL,4.76608000000001,87.28,522.255480704001,8,0,7,3,0.5
CHEMBL462278,5.64,hCatL,4.13078,87.28,472.258674264001,8,0,7,3,0.481481481481481
CHEMBL494517,5.17,hCatL,4.65998,87.28,504.264902516001,8,0,7,3,0.5
CHEMBL492617,6.2,hCatL,2.44358,59.37,286.179361324001,6,1,4,1,0.5
CHEMBL493039,6.84,hCatL,2.25788,85.67,344.184840628001,7,1,5,1,0.5
CHEMBL493018,6.89,hCatL,1.85618,85.67,310.200490692001,5,1,5,0,0.8
CHEMBL493038,6.45,hCatL,2.752,59.37,300.195011388001,7,1,4,1,0.529411764705882
CHEMBL502439,6.14,hCatL,2.31526,83.16,311.174610292001,6,1,5,1,0.470588235294118
CHEMBL521987,7.32,hCatL,3.46238,59.37,354.166745952001,6,1,4,1,0.529411764705882
CHEMBL492619,6.62,hCatL,3.09698,59.37,320.140388972001,6,1,4,1,0.5
CHEMBL523166,6.21,hCatL,3.09698,59.37,320.140388972001,6,1,4,1,0.5
CHEMBL250589,7.02,hCatL,4.59328,54.5,338.129824288001,3,0,4,3,0.315789473684211
CHEMBL524016,6.1,hCatL,4.24738,76.62,361.190260356001,6,0,6,3,0.428571428571429
CHEMBL493472,7.4,hCatL,5.44328,54.5,406.075201872,5,0,4,4,0.136363636363636
CHEMBL521700,7.07,hCatL,5.44328,54.5,406.075201872,5,0,4,4,0.136363636363636
CHEMBL495098,7.64,hCatL,4.78988000000001,54.5,372.114174224,5,0,4,4,0.136363636363636
CHEMBL492847,6.08,hCatL,5.90768,54.5,392.176774480001,5,0,4,3,0.434782608695652
CHEMBL523501,6.58,hCatL,5.12748,54.5,364.145474352001,5,0,4,3,0.380952380952381
CHEMBL524045,6.5,hCatL,5.51758,54.5,378.161124416001,5,0,4,3,0.409090909090909
CHEMBL492633,6.43,hCatL,5.12748,54.5,364.145474352001,4,0,4,3,0.380952380952381
CHEMBL523336,7.75,hCatL,4.98338000000001,54.5,352.145474352001,4,0,4,3,0.35
CHEMBL478436,5.6,hCatL,3.11758,120.24,468.284889012001,9,2,7,1,0.72
CHEMBL477600,5.92,hCatL,1.85138,120.16,373.211389724001,9,3,7,1,0.68421052631579
CHEMBL476130,6.34,hCatL,2.85868,111.96,426.274324328001,8,3,7,1,0.739130434782609
CHEMBL478224,5.86,hCatL,4.16828,111.96,468.321274520001,11,3,7,1,0.769230769230769
CHEMBL513921,6.37,hCatL,1.77368,121.63,458.264153568001,9,2,9,1,0.739130434782609
CHEMBL478012,6.4,hCatL,2.42068,103.17,400.258674264001,10,2,7,1,0.714285714285714
CHEMBL478013,6.48,hCatL,3.97948,103.17,468.321274520001,11,2,7,1,0.769230769230769
CHEMBL514042,6.52,hCatL,2.56338,123.4,470.300539076001,11,3,8,1,0.76
CHEMBL478011,6.36,hCatL,3.59098,103.17,454.305624456001,10,2,7,1,0.76
CHEMBL515025,6.44,hCatL,3.20088,103.17,440.289974392001,9,2,7,1,0.75
CHEMBL478462,6.56,hCatL,3.59098,103.17,454.305624456001,9,2,7,1,0.76
CHEMBL481986,4.77,hCatL,3.18382,143.56,562.191976808001,13,3,8,2,0.538461538461538
